  01/01/1914,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  02/05/1914,,,,,,,,,
  02/05/1914,,,30.6,117.2,moored to east side pier 6 navy yard puget sound washington,                    mashi,puget sound,,
  03/05/1914,,,,,,,,,
  03/05/1914,   47 35 N,  124 58 W,37.8,-122.4,in passage from bremerton wash to san francisco cal,        san francisco bay,north pacific,,
  04/05/1914,,,,,,,,,
  04/05/1914,   43 48 N,  124 52 W,37.8,-122.4,in passage from bremerton wash to san francisco cal,        san francisco bay,north pacific,,
  05/05/1914,,,,,,,,,
  05/05/1914,   39 33 N,    124 08,37.8,-122.4,in passage from bremerton wash to san francisco cal,        san francisco bay,north pacific,,
  06/05/1914,,,,,,,,,
  06/05/1914,,,37.8,-122.4,at sea making passage from bremerton wash to san francisco cal,        san francisco bay,,,
  07/05/1914,,,,,,,,,
  07/05/1914,   31 05 N,  122 25 W,37.8,-122.4,at anchor san francisco bay cal,        san francisco bay,,,
  08/05/1914,,,,,,,,,
  08/05/1914,   34 51 N,  120 56 W,,,,,,,
  09/05/1914,,,,,,,,,
  09/05/1914,   33 04 N,  117 48 W,,,,,,,
  10/05/1914,,,,,,,,,
  10/05/1914,,,32.7,-117.2,                san diego,                san diego,,,
  11/05/1914,,,,,,,,,
  11/05/1914,   29 51 N,  116 21 W,,,,,,,
  12/05/1914,,,,,,,,,
  12/05/1914,   26 27 N,  114 08 W,,,,,,,
  13/05/1914,,,,,,,,,
  13/05/1914,   23 47 N,  111 06 W,,,,,,,
  14/05/1914,,,,,,,,,
  14/05/1914,   22 53 N,    107 37,,,,,,,
  15/05/1914,,,,,,,,,
  15/05/1914,   22 54 N,  107 58 W,,,,,,,
  16/05/1914,,,,,,,,,
  16/05/1914,   23 18 N,  110 36 W,,,,,,,
  17/05/1914,,,,,,,,,
  17/05/1914,   25 09 N,  112 56 W,,,,,,,
  18/05/1914,,,,,,,,,
  18/05/1914,     27 03,  114 45 W,,,,,,,
  19/05/1914,,,,,,,,,
  19/05/1914,   29 54 N,  115 55 W,,,,,,,
  20/05/1914,,,,,,,,,
  20/05/1914,   32 26 N,  117 12 W,32.7,-117.2,     san diego california,            san diego usa,,,
  21/05/1914,,,,,,,,,
  21/05/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  22/05/1914,,,,,,,,,
  22/05/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  23/05/1914,,,,,,,,,
  23/05/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  24/05/1914,,,,,,,,,
  24/05/1914,,,54.1,-165.8,moored to east side of coal dock naval coaling station san diego california,          whaling station,san diego,32 42 54N,117 09 45W
  25/05/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  25/05/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  26/05/1914,,,,,,,,,
  26/05/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  27/05/1914,,,,,,,,,
  27/05/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  28/05/1914,,,,,,,,,
  28/05/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  29/05/1914,,,,,,,,,
  29/05/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  30/05/1914,,,,,,,,,
  30/05/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  31/05/1914,,,,,,,,,
  31/05/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  01/06/1914,,,,,,,,,
  01/06/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  02/06/1914,,,,,,,,,
  02/06/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  03/06/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  03/06/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  04/06/1914,,,,,,,,,
  04/06/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  05/06/1914,,,,,,,,,
  05/06/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  06/06/1914,,,,,,,,,
  06/06/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  07/06/1914,,,,,,,,,
  07/06/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  08/06/1914,,,,,,,,,
  08/06/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  09/06/1914,,,,,,,,,
  09/06/1914,,,32.7,-117.2,     san diego california,            san diego usa,,,
  10/06/1914,,,,,,,,,
  10/06/1914,,,32.7,-117.2,at anchor in san diego california,            san diego usa,,,
  11/06/1914,,,,,,,,,
  11/06/1914,   33 20 N,  118 10 W,32.7,-117.2,     san diego california,            san diego usa,north pacific,,
  12/06/1914,,,,,,,,,
  12/06/1914,   34 15 N,  120 28 W,,,,,,,
  13/06/1914,,,,,,,,,
  13/06/1914,   36 59 N,  122 26 W,,,,,,,
  14/06/1914,,,,,,,,,
  14/06/1914,,,37.8,-122.4,at anchor san francisco bay cal,        san francisco bay,,,
  15/06/1914,,,,,,,,,
  15/06/1914,,,37.8,-122.4,at anchor san francisco bay cal,        san francisco bay,,,
  16/06/1914,,,,,,,,,
  16/06/1914,,,37.8,-122.4,in passage from san francisco cal to bremerton wash,        san francisco bay,,,
  17/06/1914,,,,,,,,,
  17/06/1914,,,37.8,115.2,at anchor off us naval coaling station california city san francisco,          whaling station,san francisco bay,37 42 30N,122 16 49W
  18/06/1914,,,,,,,,,
  18/06/1914,   38 06 N,  123 09 W,37.8,-122.4,        san francisco cal,        san francisco bay,north pacific,,
  19/06/1914,,,,,,,,,
  19/06/1914,   39 35 N,  123 56 W,,,,,,,
  20/06/1914,,,,,,,,,
  20/06/1914,   41 39 N,  124 34 W,,,,,,,
  21/06/1914,,,,,,,,,
  21/06/1914,   44 39 N,  124 29 W,,,,,,,
  22/06/1914,,,,,,,,,
  22/06/1914,   48 28 N,  124 48 W,,,,,,,
  23/06/1914,,,,,,,,,
  23/06/1914,,,48.1,-122.8, port townsend washington,            port townsend,,,
  24/06/1914,,,,,,,,,
  24/06/1914,,,30.6,117.2,moored to west side of pier 5 navy yard puget sound washington,                   moorea,puget sound,,
  25/06/1914,,,,,,,,,
  25/06/1914,,,30.6,-149.8,moored to west side of pier 5 navy yard puget sound washington,                   moorea,puget sound,,
  25/06/1914,,,,,,,,,
  25/06/1914,,,-17.5,-149.8,              puget sound,                    mashi,puget sound,,
  26/06/1914,,,,,,,,,
  26/06/1914,,,-17.5,117.2,moored at pier 5 navy yard puget sound washington,                    mashi,puget sound,,
  27/06/1914,,,,,,,,,
  27/06/1914,,,-17.5,117.2,moored at pier 5 navy yard puget sound washington,                    mashi,puget sound,,
  28/06/1914,,,,,,,,,
  28/06/1914,,,38.1,-122.3,moored at pier 5 navy yard mare island puget sound washington,              mare island,puget sound,,
  29/06/1914,,,,,,,,,
