    1/1/1884,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
   25/7/1884,,,69.6,-138.9,          woods hole mass,             pauline cove,woods hole massachusetts,41 31 36N,70 39 47W
  26/07/1884,,,,,,,,,
  26/07/1884,,,35.8,14.5, woods hole massachusetts,                    marsa,woods hole massachusetts,,
  27/07/1884,,,,,,,,,
  27/07/1884,,,,,          woods holl mass,,,,
  28/07/1884,,,,,,,,,
  28/07/1884,,,,,          woods hole mass,,,,
  29/07/1884,,,,,,,,,
  29/07/1884,,,,,          woods holl mass,,,,
  30/07/1884,,,,,,,,,
  30/07/1884,"Woods Hall, MA and Newport, RI",,29.9,32.6,               newport ri,                   port t,newport rhode island,,
   31/7/1884,,,52.1,-174.4,newport harbor off goat island lighthouse,              atka island,newport rhode island,,
   31/7/1884,,,29.9,32.6,    newport ri and at sea,                   port t,newport rhode island,,
  01/08/1884,,,,,,,,,
  01/08/1884,   39 57 N,   70 56 W,-1.3,143.6,at sea south of nomans land,                    manus,north atlantic,,
  02/08/1884,,,,,,,,,
  02/08/1884,   39 50 N,   71 08 W,-1.3,143.6,at sea south of nomans land,                    manus,north atlantic,,
  03/08/1884,,,,,,,,,
  03/08/1884,   39 40 N,   70 20 W,-1.3,143.6,at sea south of no mans land,                    manus,north atlantic,,
  04/08/1884,,,,,,,,,
  04/08/1884,   39 44 N,   71 10 W,-1.3,143.6,at sea south of no mans land,                    manus,north atlantic,,
  05/08/1884,,,,,,,,,
  05/08/1884,   39 57 N,   69 43 W,55,-1.5,at sea south of nantucket island,                      tic,north atlantic,,
  06/08/1884,,,,,,,,,
  06/08/1884,,,,,               woods hole,,,,
  07/08/1884,,,,,,,,,
  07/08/1884,,,,,          woods hall mass,,,,
  08/08/1884,,,,,,,,,
  08/08/1884,,,35.8,14.5, woods hole massachusetts,                    marsa,woods hole massachusetts,,
  09/08/1884,,,,,,,,,
  09/08/1884,,,,,          woods hole mass,,,,
  10/08/1884,,,,,,,,,
  10/08/1884,,,,,          woods holl mass,,,,
  11/08/1884,,,,,,,,,
  11/08/1884,,,,,          woods holl mass,,,,
  12/08/1884,,,,,,,,,
  12/08/1884,,,,,          woods holl mass,,,,
  13/08/1884,,,,,,,,,
  13/08/1884,,,,,          woods holl mass,,,,
  14/08/1884,,,,,,,,,
  14/08/1884,,,,,          woods hole mass,,,,
  15/08/1884,,,,,,,,,
  15/08/1884,,,,,          woods holl mass,,,,
  16/08/1884,,,,,,,,,
  16/08/1884,,,,,          woods hole mass,,,,
  17/08/1884,,,,,,,,,
  17/08/1884,,,,,          woods hole mass,,,,
  18/08/1884,,,36.9,4.8,gay head light still visible at 8 av steam 50 av revolutions 68,                    sigle,gay head light,41 20 54.4N,70 50 5.8W
  18/08/1884,   39 37 N,   71 43 W,51.8,-177.8,at sea south of moutauk point,              trunk point,north atlantic,,
  19/08/1884,,,,,,,,,
  19/08/1884,   39 35 N,   71 31 W,51.8,-177.8,at sea south of montauk point,              trunk point,north atlantic,,
  20/08/1884,,,,,,,,,
  20/08/1884,   39 37 N,   71 16 W,,,at sea south of marthas vineyard,,,,
  21/08/1884,,,,,,,,,
  21/08/1884,   39 56 N,   70 31 W,,,at sea south of marthas vineyard,,,,
  22/08/1884,,,,,,,,,
  22/08/1884,   39 46 N,   69 29 W,55,-1.5,at sea south of nantucket island,                      tic,north atlantic,,
  23/08/1884,,,,,,,,,
  23/08/1884,,,22.4,114.2,        woods hole harbor,              tolo harbor,woods hole massachusetts,,
  24/08/1884,,,,,,,,,
  24/08/1884,,,,,          woods holl mass,,,,
  25/08/1884,,,,,,,,,
  25/08/1884,,,29.9,32.6,woods holl mass and newport ri,                   port t,newport rhode island,,
  26/08/1884,,,,,,,,,
  26/08/1884,,,29.9,32.6,               newport ri,                   port t,newport rhode island,,
  27/08/1884,,,,,,,,,
  27/08/1884,,,29.9,32.6,               newport ri,                   port t,newport rhode island,,
  28/08/1884,,,,,,,,,
  28/08/1884,,,29.9,32.6,               newport ri,                   port t,newport rhode island,,
  29/08/1884,,,,,,,,,
  29/08/1884,,,29.9,32.6,               newport ri,                   port t,newport rhode island,,
  30/08/1884,,,52.1,-174.4,at 1210pm anchored off coddington point and at 456 anchored inside goat island,              atka island,newport rhode island,,
  30/08/1884,,,29.9,32.6,               newport ri,                   port t,newport rhode island,,
  31/08/1884,         r,,60.1,-149.4,at 635pm sighted nashuon island on the port bow and at 704 made tarpoulin cove light 2 points on port bow,             pauline cove,tarpaulin cove light,41 28 7.74N,70 45 26.991W
  31/08/1884,,,69.6,-138.9,tarpaulin cove  woods holl mass,             pauline cove,tarpaulin cove light,,
  01/09/1884,,,,,,,,,
  01/09/1884,,,,,          woods holl mass,,,,
  09/02/1884,,,,,,,,,
  09/02/1884,,,,,          woods holl mass,,,,
  03/09/1884,,,,,,,,,
  03/09/1884,,,,,          woods holl mass,,,,
  04/09/1884,,,,,,,,,
  04/09/1884,,,,,          woods holl mass,,,,
  05/09/1884,,,29.9,32.6,vineyard sound at end of watch 6pm off gay head at 7 southern end of no mans land bore off port beam course s 58 w,                   port t,nomans land island,41 15 18N,70 48 54W
  05/09/1884,   39 04 N,   70 49 W,55,-1.5,at sea south of nantucket island,                      tic,north atlantic,,
  06/09/1884,,,,,,,,,
  06/09/1884,   37 42 N,   69 22 W,55,-1.5,at sea south of nantucket island,                      tic,north atlantic,,
  07/09/1884,,,,,,,,,
  07/09/1884,   36 17 N,   68 27 W,55,-1.5,at sea south of nantucket island,                      tic,north atlantic,,
  08/09/1884,,,,,,,,,
  08/09/1884,   36 17 N,   68 27 W,55,-1.5,at sea south of nantucket island,                      tic,north atlantic,,
  09/09/1884,,,,,,,,,
  09/09/1884,   36 55 N,   71 55 W,37,-76,at sea off entrance to chesapeake bay,           chesapeake bay,north atlantic,,
   10/9/1884,,,,,,,,,
   10/9/1884,   37 22 N,   73 06 W,15.5,73.9,at sea off the maryland coast,                      goa,north atlantic,,
  11/09/1884,,,,,,,,,
  11/09/1884,   38 29 N,   73 13 W,51.2,1.4,at sea off the delaware coast,                     deal,north atlantic,,
   12/9/1884,,,,,,,,,
   12/9/1884,   39 12 N,   72 09 W,15.5,73.9,at sea off the new jersey coast,                      goa,north atlantic,,
  13/09/1884,,,,,,,,,
  13/09/1884,,,22.4,114.2,at sea and in woods holl harbor,              tolo harbor,woods hole massachusetts,,
  14/09/1884,,,15.5,117.1,at end of watch mer4pm off tarpaulin cove,             pauline cove,tarpaulin cove light,,
  14/09/1884,,,,,          woods holl mass,,,,
  15/09/1884,,,,,,,,,
  15/09/1884,,,,,          woods holl mass,,,,
  16/09/1884,,,,,,,,,
  16/09/1884,,,,,          woods holl mass,,,,
   17/9/1884,,,,,,,,,
   17/9/1884,,,,,          woods holl mass,,,,
  18/09/1884,,,,,,,,,
  18/09/1884,,,,,          woods holl mass,,,,
  19/09/1884,,,,,,,,,
  19/09/1884,,,,,          woods holl mass,,,,
  20/09/1884,,,,,,,,,
  20/09/1884,,,,,          woods holl mass,,,,
  21/09/1884,,,,,,,,,
  21/09/1884,,,,,          woods holl mass,,,,
  22/09/1884,,,,,,,,,
  22/09/1884,,,,,          woods holl mass,,,,
  23/09/1884,,,,,,,,,
  23/09/1884,,,,,          woods holl mass,,,,
  24/09/1884,,,,,,,,,
  24/09/1884,,,29.9,32.6,woods hole mass newport ri and at sea,                   port t,newport rhode island,,
   25/9/1884,,,,,,,,,
   25/9/1884,   40 14 N,   70 28 W,,,at sea south of marthas vineyard,,,,
  26/09/1884,,,,,,,,,
  26/09/1884,   40 22 N,   69 51 W,55,-1.5,at sea south of nantucket island,                      tic,north atlantic,,
   27/9/1884,,,,,,,,,
   27/9/1884,   40 11 N,   69 29 W,30,112.4,at sea south of nantucket shoals,                     hoia,north atlantic,,
   28/9/1884,,,,,,,,,
   28/9/1884,,,22.4,114.2,  woods holl harbour mass,             tolo harbour,woods hole massachusetts,,
   29/9/1884,,,,,,,,,
   29/9/1884,,,,,          woods holl mass,,,,
  30/09/1884,,,,,,,,,
  30/09/1884,,,,,          woods holl mass,,,,
  01/10/1884,,,,,,,,,
  01/10/1884,,,,,          woods holl mass,,,,
  02/10/1884,,,,,,,,,
  02/10/1884,,,,,          woods holl mass,,,,
  03/10/1884,,,,,,,,,
  03/10/1884,,,,,          woods holl mass,,,,
  04/10/1884,,,,,,,,,
  04/10/1884,,,,,          woods holl mass,,,,
  05/10/1884,,,,,,,,,
  05/10/1884,"Woods ~o~~, Mass.",,,,          woods holl mass,,,,
  06/10/1884,,,,,,,,,
  06/10/1884,,,,,          woods holl mass,,,,
  07/10/1884,,,,,,,,,
  07/10/1884,,,,,          woods holl mass,,,,
  08/10/1884,,,,,,,,,
  08/10/1884,,,40.7,-74,at sea and new york north river,                 new york,,,
  09/10/1884,,,,,,,,,
  09/10/1884,,,40.7,-74,      west 23 st new york,                 new york,chelsea piers,40 44 50N,74 0 35W
  10/10/1884,,,,,,,,,
  10/10/1884,,,40.7,-74,      west 23 st new york,                 new york,chelsea piers,,
  11/10/1884,,,,,,,,,
  11/10/1884,,,40.7,-74,off west 23rd street new york,                 new york,chelsea piers,,
  12/10/1884,,,,,,,,,
  12/10/1884,,,40.7,-74,off west 23rd street new york,                 new york,chelsea piers,,
  13/10/1884,,,,,,,,,
  13/10/1884,,,40.7,-74,west 23rd street new york,                 new york,chelsea piers,,
  14/10/1884,,,,,,,,,
  14/10/1884,,,40.7,-74,off west 23rd street new york,                 new york,chelsea piers,,
  15/10/1884,,,,,,,,,
  15/10/1884,,,40.7,-74,west 23rd street new york,                 new york,chelsea piers,,
  16/10/1884,,,,,,,,,
  16/10/1884,,,40.7,-74,off west 23rd street new york and at sea,                 new york,,,
  17/10/1884,,,,,,,,,
  17/10/1884,   37 12 N,   74 28 W,37,-76,at sea off delaware  chesapeake bays,           chesapeake bay,north atlantic,,
  18/10/1884,,,,,,,,,
  18/10/1884,   35 20 N,,,, at sea off cape hatteras,,,,
  19/10/1884,,,,,,,,,
  19/10/1884,,,,,,,,,
  19/10/1884,,,,,,,,,
  19/10/1884,   35 32 N,   75 04 W,,, at sea off cape hatteras,,,,
  20/10/1884,,,,,,,,,
  20/10/1884,,,,,,,,,
  20/10/1884,,,,,,,,,
  20/10/1884,   35 22 N,   74 53 W,56.2,-3,at sea off the north carolina coast,                    forth,north atlantic,,
  21/10/1884,,,,,,,,,
  21/10/1884,,,,,,,,,
  21/10/1884,,,,,,,,,
  21/10/1884,,,42.2,41.7,at sea and in potomac river,                     poti,potomac river,37 59 57N,76 14 59W
  22/10/1884,,,,,,,,,
  22/10/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  23/10/1884,,,,,,,,,
  23/10/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  24/10/1884,,,,,,,,,
  24/10/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  25/10/1884,,,,,,,,,
  25/10/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  26/10/1884,,,,,,,,,
  26/10/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  27/10/1884,,,,,,,,,
  27/10/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  28/10/1884,,,,,,,,,
  28/10/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  29/10/1884,,,,,,,,,
  29/10/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  30/10/1884,,,,,,,,,
  30/10/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  31/10/1884,,,,,,,,,
  31/10/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   1/11/1884,,,,,,,,,
   1/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  02/11/1884,,,,,,,,,
  02/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  03/11/1884,,,,,,,,,
  03/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  04/11/1884,,,,,,,,,
  04/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   5/11/1884,,,,,,,,,
   5/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   6/11/1884,,,,,,,,,
   6/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   7/11/1884,,,,,,,,,
   7/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  08/11/1884,,,,,,,,,
  08/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
   9/11/1884,,,,,,,,,
   9/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  10/11/1884,,,,,,,,,
  10/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  11/11/1884,,,,,,,,,
  11/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  12/11/1884,,,,,,,,,
  12/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  13/11/1884,,,,,,,,,
  13/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  14/11/1884,,,,,,,,,
  14/11/1884,D.R. at noon,D.R at noon,38.9,-77,  navy yard washington dc,            washington dc,,,
  15/11/1884,,,,,,,,,
  15/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  16/11/1884,,,,,,,,,
  16/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  17/11/1884,,,,,,,,,
  17/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  18/11/1884,,,,,,,,,
  18/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  19/11/1884,,,,,,,,,
  19/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  20/11/1884,,,,,,,,,
  20/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  24/11/1884,,,,,,,,,
  24/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  22/11/1884,,,,,,,,,
  22/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  23/11/1884,,,,,,,,,
  23/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  24/11/1884,,,,,,,,,
  24/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  25/11/1884,,,,,,,,,
  25/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  26/11/1884,,,,,,,,,
  26/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  27/11/1884,,,,,,,,,
  27/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  28/11/1884,,,,,,,,,
  28/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  29/11/1884,,,,,,,,,
  29/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  30/11/1884,,,,,,,,,
  30/11/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  01/12/1884,,,,,,,,,
  01/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  02/12/1884,,,,,,,,,
  02/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  03/12/1884,,,,,,,,,
  03/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  04/12/1884,,,,,,,,,
  04/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  05/12/1884,,,,,,,,,
  05/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  06/12/1884,,,,,,,,,
  06/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  07/12/1884,,,,,,,,,
  07/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  08/12/1884,,,,,,,,,
  08/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  09/12/1884,,,,,,,,,
  09/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  10/12/1884,,,,,,,,,
  10/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  11/12/1884,,,,,,,,,
  11/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  12/12/1884,,,,,,,,,
  12/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  13/12/1884,,,,,,,,,
  13/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  14/12/1884,,,,,,,,,
  14/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  15/12/1884,,,,,,,,,
  15/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  16/12/1884,,,,,,,,,
  16/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  17/12/1884,,,,,,,,,
  17/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  18/12/1884,,,,,,,,,
  18/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  19/12/1884,,,,,,,,,
  19/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  20/12/1884,,,,,,,,,
  20/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  21/12/1884,,,,,,,,,
  21/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  22/12/1884,,,,,,,,,
  22/12/1884,,,38.9,-77,  navy yard washington dc,            washington dc,,,
  23/12/1884,,,,,,,,,
  23/12/1884,,,38.9,-77,navy yard washington dc  potomac river,            washington dc,,,
  24/12/1884,,,,,,,,,
  24/12/1884,,,37,-76.3,potomac river and hampton roads ,            hampton roads,,,
  25/12/1884,,,,,,,,,
  25/12/1884,,,37,-76.3,hampton roads and navy yard norfolk va,            hampton roads,,,
  26/12/1884,,,,,,,,,
  26/12/1884,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
  27/12/1884,,,,,,,,,
  27/12/1884,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
  28/12/1884,,,,,,,,,
  28/12/1884,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
  29/12/1884,,,,,,,,,
  29/12/1884,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
  30/12/1884,,,,,,,,,
  30/12/1884,,,-43,147.8,     navy yard norfolk va,              norfolk bay,naval station norfolk,,
  31/12/1884,,,,,,,,,
  31/12/1884,,,,,,,,,
  31/12/1884,,,,,,,,,
  31/12/1884,,,,,,,,,
  31/12/1884,,,,,,,,,
  31/12/1884,,,,,,,,,
  31/12/1884,,,,,,,,,
