  01/01/1888,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
   22/7/1888,,,,,,,,,
   22/7/1888,   54 10 N,  166 13 W,43.1,16.7,iliuliuk harbor unalashka i,         illiuliuk harbor,unalaska bay,53 56 55N,2018-07-17T00:00:00
  23/07/1888,,,,,,,,,
  23/07/1888,,,53.9,-166.5,iliuliuk harbor unalashka id,         illiuliuk harbor,,,
  24/07/1888,,,,,,,,,
  24/07/1888,,,53.9,-166.5,iliuliuk harbor unalashka id,         illiuliuk harbor,,,
   25/7/1888,,,,,,,,,
   25/7/1888,,,53.9,-166.5,iliuliuk harbor unalaska id,         illiuliuk harbor,,,
  26/07/1888,,,,,,,,,
  26/07/1888,,,53.9,-166.5,iliuliuk harbor unalashka id,         illiuliuk harbor,,,
  27/07/1888,,,,,,,,,
  27/07/1888,   53 56 N,  116 07 W,43.1,16.7,iliuliuk harbor unalashka id,         illiuliuk harbor,,,
  28/07/1888,,,,,,,,,
  28/07/1888,   54 11 N,  164 46 W,,,,,,,
   29/7/1888,,,,,,,,,
   29/7/1888,   54 08 N,  162 43 W,,,,,,,
  30/07/1888,,,,,,,,,
  30/07/1888,   55 17 N,  160 31 W,22.4,-165.6,humboldt harbor popoff id,              tolo harbor,sand point alaska,55.336593N,2020-07-31T00:00:00
  31/07/1888,,,,,,,,,
  31/07/1888,   55 20 N,  160 32 W,22.4,114.2,humboldt harbor popoff id,              tolo harbor,sand point alaska,,
  01/08/1888,,,,,,,,,
  01/08/1888,   55 07 N,  160 04 W,54.2,16.7,    eagle harbor nagai id,              lost harbor,nagai island,55 05N,2017-07-11T00:00:00
  02/08/1888,,,,,,,,,
  02/08/1888,   54 44 N,  161 27 W,35.7,-0.6,    eagle harbor nagai id,                     oran,nagai island,,
  03/08/1888,,,,,,,,,
  03/08/1888,   54 56 N,  159 54 W,22.4,114.3,yukon harbor big konisishi id,              long harbor,shumagin islands,55 04 00N,2017-07-04T00:00:00
  04/08/1888,,,-18.1,45,                 yukon hr,                     suva,shumagin islands,,
  04/08/1888,   54 50 N,  159 08 W,22.4,114.3,yukon harbor big koniushi id,              long harbor,shumagin islands,,
  05/08/1888,,,,,,,,,
  05/08/1888,   54 34 N,  158 43 W,,,,,,,
  06/08/1888,,,,,,,,,
  06/08/1888,   55 45 N,  158 25 W,33.8,-118.2,    long beach alaska pen,               long beach,perryville alaska,55 54 49N,2017-08-01T01:59:00
  07/08/1888,,,,,,,,,
  07/08/1888,   55 43 N,  157 24 W,33.8,-118.2,at anchor long beach alaska pen  at sea,               long beach,perryville alaska,,
  08/08/1888,,,,,,,,,
  08/08/1888,   56 05 N,  154 57 W,,,,,,,
  09/08/1888,,,,,,,,,
  09/08/1888,   56 58 N,  153 20 W,22.4,114.2,     old harbor kodiak id,              tolo harbor,old harbour alaska,57 11 50N,2018-01-16T01:53:00
  10/08/1888,,,,,,,,,
