  01/01/1921,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  15/04/1921,,,37.8,-122.4,proceeded down oakland creek and across san francisco bay,        san francisco bay,,,
  15/04/1921,,,38.1,-122.3,    mare island navy yard,              mare island,,,
  16/04/1921,,,44.9,-122.3,stood through raccoun strait,              mare island,,,
  16/04/1921,,,37.8,-122.3,          sausalito calif,                sausalito,,,
  17/04/1921,,,,,,,,,
  17/04/1921,,,37.8,-122.4,        san francisco cal,        san francisco bay,,,
  18/04/1921,,,37.8,-122.4,across san francisco bay to meiggs wharf san francisco,        san francisco bay,,,
  18/04/1921,,,37.8,-122.4,off alcatraz island san francisco bay california,        san francisco bay,,,
  19/04/1921,,,42.2,41.7,bonita channel gas buoy close abeam,                      gib,point bonita lighthouse,37.815614N,122.529578W
  19/04/1921,   41 00 N,  125 03 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  20/04/1921,,,,,,,,,
  20/04/1921,   45 13 N,  125 05 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  21/04/1921,,,,,,,,,
  21/04/1921,,,56.2,-3,     at sea north pacific,                    forth,cape flattery,48 22 59N,124 42 52W
  22/04/1921,,,22.2,113.9,duncan rock abeam 15 miles distant,                     taio,cape flattery,,
  22/04/1921,,,,,,,,,
  22/04/1921,,,29.9,32.6,             port madison,                   port t,port madison,47.725210N,122.525797W
  22/04/1921,,,47.6,32.6,        port madison wash,                   port t,port madison,,
  23/04/1921,,,47.6,-122.3,             seattle wash,                  seattle,,,
  23/04/1921,,,47.6,-122.3,       seattle washington,                  seattle,,,
  24/04/1921,,,,,,,,,
  24/04/1921,,,47.6,-122.3,             seattle wash,                  seattle,,,
  25/04/1921,,,,,,,,,
  25/04/1921,,,47.6,-122.3,             seattle wash,                  seattle,,,
  26/04/1921,,,,,,,,,
  26/04/1921,,,47.6,-122.3,       seattle washington,                  seattle,,,
  27/04/1921,,,,,,,,,
  27/04/1921,,,47.6,-122.3,       seattle washington,                  seattle,,,
  28/04/1921,,,,,,,,,
  28/04/1921,,,47.6,-122.3,       seattle washington,                  seattle,,,
  29/04/1921,,,22.4,114.2,off double bluff black can,              story point,double bluff beach,47 59 54.5N,122 30 19W
  29/04/1921,,,,,,,,,
  29/04/1921,,,4.8,103.4,  port angeles washington,                   dungun,port angeles washington,48 06 47N,123 26 27W
  29/04/1921,,,54.2,-165.6,  port angeles washington,                   port t,port angeles washington,,
  30/04/1921,,,,,,,,,
  30/04/1921,,,,,,,,,
  30/04/1921,,,,,,,,,
  30/04/1921,,,,,,,,,
  30/04/1921,,,,,,,,,
  30/04/1921,,,,,,,,,
  30/04/1921,,,,,,,,,
  30/04/1921,,,,,,,,,
  30/04/1921,,,,,,,,,
  30/04/1921,,,,,,,,,
  30/04/1921,,,,,,,,,
  30/04/1921,,,54.2,-165.6,port angeles harbor washington,              lost harbor,port angeles washington,,
  01/05/1921,,,30.6,117.2,vessel about 2 12 miles off striped peak washington,                     kure,striped peak,48 09 23N,123 41 05W
  01/05/1921,,,,,,,,,
  01/05/1921,,,,,,,,,
  01/05/1921,   49 11 N,  129 05 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  02/05/1921,,,,,,,,,
  02/05/1921,   50 11 N,  135 25 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  03/05/1921,,,,,,,,,
  03/05/1921,   51 05 N,  141 10 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  04/05/1921,,,,,,,,,
  04/05/1921,   52 01 N,  145 51 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  05/05/1921,,,,,,,,,
  05/05/1921,   52 40 N,  149 45 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  06/05/1921,,,,,,,,,
  06/05/1921,   53 24 N,  155 06 W,56.2,-3,            north pacific,                    forth,north pacific,,
  07/05/1921,,,,,,,,,
  07/05/1921,   54 24 N,  160 52 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  08/05/1921,,,,,,,,,
  08/05/1921,,,,,,,,,
  08/05/1921,,,,,,,,,
  08/05/1921,   54 52 N,  160 47 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  09/05/1921,,,57.1,73.9,various courses  speeds into delarof harbor unga,                      goa,unga island,55 15 38N,160 41 42W
  09/05/1921,,,55.2,-160.6,              unga alaska,              baralof bay,unga island,,
  10/05/1921,,,55.2,-160.6,proceeded to baralof bay unga,              baralof bay,,,
  10/05/1921,,,42.2,41.7,sand point popof island alaska,              pook island,sand point alaska,55.336593N,160.493234W
  11/05/1921,,,42.2,41.7,western end of sand spit sand point bearing 222 true 1 mile,                     poti,sand point alaska,,
  11/05/1921,   54 18 N,  165 56 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  12/05/1921,,,54.4,-164.8,  stood into unalaska bay,               scotch cap,unalaska bay,53 56 55N,166 29 54W
  12/05/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  13/05/1921,,,,,,,,,
  13/05/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  14/05/1921,,,,,,,,,
  14/05/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  15/05/1921,,,,,,,,,
  15/05/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  16/05/1921,,,,,,,,,
  16/05/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
