  01/01/1896,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  15/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  16/02/1896,,,,,,,,,
  16/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  17/02/1896,,,,,,,,,
  17/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  18/02/1896,,,,,,,,,
  18/02/1896,,,32.8,129.9,moored nagasaki harbor japan,                 nagasaki,,,
  19/02/1896,,,,,,,,,
  19/02/1896,   33 11 N,  129 09 E,,,   8pm bearings at anchor,,,,
  20/02/1896,,,,,,,,,
  20/02/1896,,,,,moored nagasaki harbor japan and underway making passage to yokohama and at anchor nosaki same nakubi bay,,,,
  20/02/1896,,,,,,,,,
  20/02/1896,   33 44 N,  130 53 E,,,   8pm bearings at anchor,,,,
  21/02/1896,,,,,,,,,
  21/02/1896,,,,,at anchor nakubi bay nosaki sams goto islands and making passage to yokohama and at anchor off rokren island,,,,
  21/02/1896,,,,,,,,,
  21/02/1896,   33 47 N,  131 35 E,,,   8pm bearings at anchor,,,,
  22/02/1896,,,,,,,,,
  22/02/1896,,,,,at anchor off rokuren island and making passage to yokohama and at anchor south of waki mura hana misima nada,,,,
  22/02/1896,,,,,,,,,
  22/02/1896,   34 08 N,  133 35 E,,,              by bearings,,,,
  23/02/1896,,,,,,,,,
  23/02/1896,,,,,at anchor south of waki mura hana misima nada and making passage to yokohama and at anchor uchi no umi harbor,,,,
  23/02/1896,,,,,,,,,
  23/02/1896,   34 40 N,  135 11 E,,,  noon bearings at anchor,,,,
  24/02/1896,,,,,,,,,
  24/02/1896,,,,,at anchor uchi no umi harbor and making passage to yokohama and at anchor kobe japan,,,,
  24/02/1896,,,,,,,,,
  24/02/1896,   34 30 N,  135 07 E,,,            noon bearings,,,,
  25/02/1896,,,,,,,,,
  25/02/1896,,,,,at anchor kobe harbor japan and making passage to yokohama,,,,
  25/02/1896,,,,,,,,,
  25/02/1896,   34 41 N,  139 05 E,35.5,139.6,   8pm bearings at anchor,                yokohamas,,,
  26/02/1896,,,,,,,,,
  26/02/1896,,,35.5,139.6,at sea making passage to yokohama and at anchor outside yokohama breakwater,                yokohamas,,,
  26/02/1896,,,,,,,,,
  26/02/1896,,,,,at anchor outside yokohama breakwater and moored yokohama harbor japan,,,,
  27/02/1896,,,,,,,,,
  27/02/1896,,,,,at anchor outside yokohama breakwater and moored yokohama harbor japan,,,,
  27/02/1896,,,,,,,,,
  27/02/1896,,,35.5,139.6,moored yokohama harbor japan,                yokohamas,,,
  28/02/1896,,,,,,,,,
  28/02/1896,,,35.5,139.6,moored yokohama harbor japan,                yokohamas,,,
  29/02/1896,,,,,,,,,
  29/02/1896,0,0,,,moored yokohama harbor japan,,,,
  01/03/1896,,,,,,,,,
  01/03/1896,,,35.5,139.6,moored yokohama harbor japan,                yokohamas,,,
  02/03/1896,,,,,,,,,
  02/03/1896,,,,,moored yokohama harbor japan,,,,
  02/03/1896,,,,,,,,,
  02/03/1896,,,35.5,139.6,moored yokohama harbor japan,                yokohamas,,,
  03/03/1896,,,,,,,,,
  03/03/1896,,,,,moored yokohama harbor japan,,,,
  03/03/1896,,,,,,,,,
  03/03/1896,,,-13.8,-171.7,moored yokohama harbor japan,                     apia,yokohama,35 26 39N,139 38 17E
  04/03/1896,,,,,,,,,
  04/03/1896,,,,,moored yokohama harbor japan,,,,
  04/03/1896,,,,,,,,,
  04/03/1896,,,,,moored yokohama harbor japan,,,,
  05/03/1896,,,,,,,,,
  05/03/1896,,,,,moored yokohama harbor japan,,,,
  06/03/1896,,,,,,,,,
  03/06/1896,,,-13.8,-171.7,moored yokohama harbor japan,                     apia,yokohama,,
  07/03/1896,,,,,,,,,
  07/03/1896,,,,,moored yokohama harbor japan,,,,
  08/03/1896,,,,,,,,,
  08/03/1896,,,,,moored yokohama harbor japan,,,,
  09/03/1896,,,,,,,,,
  09/03/1896,,,,,moored yokohama harbor japan,,,,
  10/03/1896,,,,,,,,,
  10/03/1896,,,35.5,139.6,moored yokohama harbor japan,                yokohamas,,,
  11/03/1896,,,,,,,,,
  11/03/1896,,,64.4,-173.2,moored yokohama harbor japan,              emma harbor,yokohama,,
  12/03/1896,,,,,,,,,
  12/03/1896,,,,,moored yokohama harbor japan,,,,
  13/03/1896,,,,,,,,,
  13/03/1896,,,64.4,-173.2,moored yokohama harbor japan,              emma harbor,yokohama,,
  14/03/1896,,,,,,,,,
  14/03/1896,,,64.4,-173.2,moored yokohama harbor japan,              emma harbor,yokohama,,
  15/03/1896,,,,,,,,,
  15/03/1896,,,,,moored yokohama harbor japan,,,,
