    1/1/1892,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
    7/3/1892,,,,,,,,,
    7/3/1892,,,37,-76.3,making the passage from hampton roads va to barbadoes wi,            hampton roads,north atlantic,,
  07/03/1892,,,,,,,,,
  07/03/1892,   29 12 N,   60 18 W,,,,,,,
    8/3/1892,,,,,,,,,
    8/3/1892,   30 08 N,   58 05 W,,,,,,,
    9/3/1892,,,,,,,,,
    9/3/1892,,,37,-76.3,making the passage from hampton roads va to barbadoes wi,            hampton roads,north atlantic,,
  09/03/1892,,,,,,,,,
  09/03/1892,   30 27 N,   55 33 W,,,,,,,
   10/3/1892,,,,,,,,,
   10/3/1892,,,37,-76.3,making the passage from hampton roads va to barbadoes wi,            hampton roads,north atlantic,,
  10/03/1892,,,,,,,,,
  10/03/1892,   30 02 N,   53 32 W,,,,,,,
   11/3/1892,,,,,,,,,
   11/3/1892,   29 09 N,   53 29 W,,,,,,,
   12/3/1892,,,,,,,,,
   12/3/1892,   28 29 N,   52 37 W,,,,,,,
   13/3/1892,,,,,,,,,
   13/3/1892,   28 06 N,   52 48 W,,,,,,,
   14/3/1892,,,,,,,,,
   14/3/1892,   28 06 N,   52 48 W,,,,,,,
  14/03/1892,,,,,,,,,
  14/03/1892,   27 33 N,   52 06 W,,,,,,,
   15/3/1892,,,,,,,,,
   15/3/1892,,,37,-76.3,making the passage from hampton roads va to barbadoes wi,            hampton roads,north atlantic,,
  15/03/1892,,,,,,,,,
  15/03/1892,   27 20 N,   52 02 W,,,,,,,
   16/3/1892,,,,,,,,,
   16/3/1892,   25 19 N,   52 25 W,,,,,,,
   17/3/1892,,,,,,,,,
   17/3/1892,,,37,-76.3,making the passage from hampton roads va to barbadoes wi,            hampton roads,north atlantic,,
  17/03/1892,,,,,,,,,
  17/03/1892,   23 07 N,   53 17 W,,,,,,,
   18/3/1892,,,,,,,,,
   18/3/1892,   20 06 N,   54 42 W,,,,,,,
   19/3/1892,,,,,,,,,
   19/3/1892,,,37,-76.3,making the passage from hampton roads va to barbadoes wi,            hampton roads,north atlantic,,
  19/03/1892,,,,,,,,,
  19/03/1892,   16 34 N,   56 39 W,,,,,,,
   20/3/1892,,,,,,,,,
   20/3/1892,   13 27 N,   58 53 W,,,,,,,
   21/3/1892,,,,,,,,,
   21/3/1892,   13 27 N,   58 53 W,,,,,,,
  21/03/1892,,,,,,,,,
  21/03/1892,,,13.1,-59.6,  bridgetown barbadoes wi,     bridgetown  barbados,,,
   22/3/1892,,,,,,,,,
   22/3/1892,,,13.1,-59.6,  bridgetown barbadoes wi,     bridgetown  barbados,,,
   23/3/1892,,,,,,,,,
   23/3/1892,,,13.1,-59.6,  bridgetown barbadoes wi,     bridgetown  barbados,,,
   24/3/1892,,,,,,,,,
   24/3/1892,,,13.1,-59.6,  bridgetown barbadoes wi,     bridgetown  barbados,,,
   25/3/1892,,,,,,,,,
   25/3/1892,,,13.1,-59.6,  bridgetown barbadoes wi,     bridgetown  barbados,,,
   26/3/1892,,,,,,,,,
   26/3/1892,,,13.1,-59.6,  bridgetown barbadoes wi,     bridgetown  barbados,,,
   27/3/1892,,,,,,,,,
   27/3/1892,,,13.1,-59.6,  bridgetown barbadoes wi,     bridgetown  barbados,,,
   28/3/1892,,,,,,,,,
   28/3/1892,,,13.1,-59.6,  bridgetown barbadoes wi,     bridgetown  barbados,,,
   29/3/1892,,,,,,,,,
   29/3/1892,,,13.1,-59.6,  bridgetown barbadoes wi,     bridgetown  barbados,,,
   30/3/1892,,,,,,,,,
   30/3/1892,,,13.1,-59.6,  bridgetown barbadoes wi,     bridgetown  barbados,,,
   31/3/1892,,,,,,,,,
   31/3/1892,,,13.1,-59.6,anchored at bridgetown barbadoes wi,     bridgetown  barbados,,,
  31/03/1892,,,,,,,,,
  31/03/1892,,,13.1,-59.6,anchored at bridgetown barbadoes wi,     bridgetown  barbados,,,
  31/03/1892,,,,,,,,,
  31/03/1892,,,13.1,-59.6,anchored at bridgetown barbadoes wi,     bridgetown  barbados,,,
  31/03/1892,,,,,,,,,
  31/03/1892,,,13.1,-59.6,anchored at bridgetown barbadoes wi,     bridgetown  barbados,,,
  21/03/1892,,,,,,,,,
  21/03/1892,,,13.1,-59.6,  bridgetown barbadoes wi,     bridgetown  barbados,,,
    1/4/1892,,,,,,,,,
    1/4/1892,,,13.1,-59.6,  bridgetown barbadoes wi,     bridgetown  barbados,,,
    2/4/1892,,,,,,,,,
    2/4/1892,,,13.1,-59.6,  bridgetown barbadoes wi,     bridgetown  barbados,,,
    3/4/1892,,,,,,,,,
    3/4/1892,,,13.1,-59.6,  bridgetown barbadoes wi,     bridgetown  barbados,,,
    4/4/1892,,,,,,,,,
    4/4/1892,,,16.8,-25,anchored at kingstown st vincent wi,               st vincent,kingstown,13 09 28N,61 13 30W
    5/4/1892,,,,,,,,,
    5/4/1892,,,16.8,-25,  kingstown st vincent wi,               st vincent,kingstown,,
    6/4/1892,,,,,,,,,
    6/4/1892,,,16.8,-25,  kingstown st vincent wi,               st vincent,kingstown,,
    7/4/1892,,,,,,,,,
    7/4/1892,,,16.8,-25,  kingstown st vincent wi,               st vincent,kingstown,,
    8/4/1892,,,,,,,,,
    8/4/1892,,,16.8,-25,  kingstown st vincent wi,               st vincent,kingstown,,
    9/4/1892,,,,,,,,,
    9/4/1892,   14 19 N,   61 09 W,,,,,,,
   10/4/1892,,,,,,,,,
   10/4/1892,   14 19 N,   61 09 W,,,,,,,
  10/04/1892,,,,,,,,,
  10/04/1892,,,14,-61,port castries harbor st lucia wi,            port castries,,,
   11/4/1892,,,,,,,,,
   11/4/1892,,,14,-61,port castries harbor st lucia wi,            port castries,,,
   12/4/1892,,,,,,,,,
   12/4/1892,,,14,-61,port castries harbor st lucia wi,            port castries,,,
   13/4/1892,,,,,,,,,
   13/4/1892,,,14,-61,port castries harbor st lucia wi,            port castries,,,
   14/4/1892,,,,,,,,,
   14/4/1892,,,14.7,-61,making passage from st lucia to martinique wi,               martinique,,,
   15/4/1892,,,,,,,,,
   15/4/1892,,,14.7,-61,making passage from st lucia to martinique wi,               martinique,,,
  15/04/1892,,,,,,,,,
  15/04/1892,,,14.7,-61,  st pierre martinique wi,               martinique,,,
   16/4/1892,,,,,,,,,
   16/4/1892,,,14.7,-61,  st pierre martinique wi,               martinique,,,
   17/4/1892,,,,,,,,,
   17/4/1892,,,14.7,-61,  st pierre martinique wi,               martinique,,,
   17/4/1892,,,,,,,,,
   17/4/1892,,,14.7,-61,anchored at st pierre martinique wi,               martinique,,,
   17/4/1892,,,,,,,,,
   17/4/1892,,,,,,,,,
   17/4/1892,,,,,,,,,
   17/4/1892,,,,,,,,,
   17/4/1892,,,,,,,,,
   17/4/1892,,,,,,,,,
   18/4/1892,,,,,,,,,
   18/4/1892,,,,,,,,,
  18/04/1892,,,,,,,,,
  18/04/1892,,,14.7,-61,  st pierre martinique wi,               martinique,,,
   19/4/1892,,,,,,,,,
   19/4/1892,,,14.7,-61,  st pierre martinique wi,               martinique,,,
   20/4/1892,,,,,,,,,
   20/4/1892,,,14.7,-61,at anchor off st pierre martinique wi,               martinique,,,
  20/04/1892,,,,,,,,,
  20/04/1892,,,14.7,-61,  st pierre martinique wi,               martinique,,,
   21/4/1892,,,,,,,,,
   21/4/1892,,,14.7,-61,  st pierre martinique wi,               martinique,,,
  22/04/1892,,,,,,,,,
  22/04/1892,,,,,,,,,
  22/04/1892,,,,,,,,,
  22/04/1892,,,,,,,,,
   22/4/1892,,,,,,,,,
   22/4/1892,   16 47 N,   61 55 W,,,,,,,
   23/4/1892,,,,,,,,,
   23/4/1892,,,55,-1.5,basseterre st christopher wi,                      tic,basseterre,17 18N,62 44W
   24/4/1892,,,,,,,,,
   24/4/1892,,,55,-1.5,basseterre st christopher wi,                      tic,basseterre,,
   25/4/1892,,,,,,,,,
   25/4/1892,,,55,-1.5,basseterre st christopher wi,                      tic,basseterre,,
   26/4/1892,,,,,,,,,
   26/4/1892,   17 25 N,   62 58 W,,,,,,,
  27/04/1892,,,,,,,,,
  27/04/1892,,,30.5,117.1,making passage from basseterre to frederiksted st croix dwi,                   anking,frederiksted usvi,17 42 42N,64 52 55W
   27/4/1892,,,,,,,,,
   27/4/1892,,,30.5,117.1,making passage from basseterre to frederiksted st croix dwi,                   anking,frederiksted usvi,,
   28/4/1892,,,,,,,,,
   28/4/1892,,,30.5,117.1,making passage from basseterre to frederiksted st croix dwi,                   anking,frederiksted usvi,,
  28/04/1892,,,,,,,,,
  28/04/1892,,,,,,,,,
  28/04/1892,,,,,,,,,
  28/04/1892,,,,,,,,,
  28/04/1892,,,,,,,,,
  28/04/1892,,,,,,,,,
  28/04/1892,,,,,,,,,
  28/04/1892,,,,,,,,,
  28/04/1892,,,,,,,,,
  28/04/1892,,,,,,,,,
  28/04/1892,,,,,,,,,
  28/04/1892,,,,,,,,,
  28/04/1892,,,,,,,,,
  28/04/1892,,,50.7,-1.2,frederikstad st croix dwi,                     ryde,frederiksted usvi,,
   29/4/1892,,,,,,,,,
   29/4/1892,,,50.7,-1.2,frederikstad st croix dwi,                     ryde,frederiksted usvi,,
   30/4/1892,,,,,,,,,
   30/4/1892,,,50.7,-1.2,frederiksted st croix dwi,                     ryde,frederiksted usvi,,
    1/5/1892,,,,,,,,,
    1/5/1892,   18 15 N,   65 10 W,,,,,,,
    2/5/1892,,,,,,,,,
    2/5/1892,,,13.2,-59.6,            st thomas dwi,                st thomas,saint thomas usvi,18 20N,64 55W
    3/5/1892,,,,,,,,,
    3/5/1892,,,13.2,-59.6,            st thomas dwi,                st thomas,saint thomas usvi,,
  04/05/1892,,,,,,,,,
  04/05/1892,,,,,,,,,
  04/05/1892,,,,,,,,,
  04/05/1892,,,13.2,-59.6,at anchor off st thomas dwi,                st thomas,saint thomas usvi,,
  04/05/1892,,,,,,,,,
  04/05/1892,,,13.2,-59.6,            st thomas dwi,                st thomas,saint thomas usvi,,
    5/5/1892,,,,,,,,,
    5/5/1892,,,13.2,-59.6,            st thomas dwi,                st thomas,saint thomas usvi,,
    6/5/1892,,,,,,,,,
    6/5/1892,,,13.2,-59.6,at anchor off st thomas dwi,                st thomas,saint thomas usvi,,
  06/05/1892,,,,,,,,,
  06/05/1892,,,13.2,-59.6,at anchor off st thomas dwi,                st thomas,saint thomas usvi,,
  07/05/1892,,,,,,,,,
  07/05/1892,,,13.2,-59.6,at anchor off st thomas dwi,                st thomas,saint thomas usvi,,
  07/05/1892,,,,,,,,,
  07/05/1892,,,13.2,-59.6,            st thomas dwi,                st thomas,saint thomas usvi,,
  07/05/1892,,,,,,,,,
  07/05/1892,,,13.2,-59.6,at anchor off st thomas dwi,                st thomas,saint thomas usvi,,
  07/05/1892,,,,,,,,,
  07/05/1892,   20 01 N,   65 11 W,,,,,,,
    8/5/1892,,,,,,,,,
    8/5/1892,   21 10 N,   65 30 W,,,,,,,
  09/05/1892,,,,,,,,,
  09/05/1892,,,,,,,,,
    9/5/1892,,,,,,,,,
    9/5/1892,   22 13 N,   66 40 W,,,,,,,
   10/5/1892,,,,,,,,,
   10/5/1892,   23 15 N,   67 20 W,,,,,,,
   11/5/1892,,,,,,,,,
   11/5/1892,   24 49 N,   67 14 W,,,,,,,
   12/5/1892,,,,,,,,,
   12/5/1892,   25 25 N,   67 23 W,,,,,,,
   13/5/1892,,,,,,,,,
  13/05/1892,,,13.2,-59.6,making the passage from st thomas dwi to new york,                st thomas,north atlantic,,
  13/05/1892,,,,,,,,,
  13/05/1892,,,,,,,,,
  13/05/1892,,,,,,,,,
  13/05/1892,   26 35 N,   68 08 W,,,,,,,
   14/5/1892,,,,,,,,,
   14/5/1892,   27 08 N,   68 15 W,,,,,,,
   15/5/1892,,,,,,,,,
   15/5/1892,   28 48 N,   69 01 W,,,,,,,
   16/5/1892,,,,,,,,,
   16/5/1892,,,13.2,-59.6,making the passage from st thomas dwi to new york,                st thomas,north atlantic,,
  16/05/1892,,,,,,,,,
  16/05/1892,   30 24 N,   69 07 W,,,,,,,
   17/5/1892,,,,,,,,,
   17/5/1892,   30 24 N,   69 07 W,,,,,,,
  17/05/1892,,,,,,,,,
  17/05/1892,,,,,,,,,
  17/05/1892,,,,,,,,,
  17/05/1892,   31 09 N,   69 28 W,,,,,,,
   18/5/1892,,,,,,,,,
   18/5/1892,,,13.2,-59.6,making the passage from st thomas dwi to new york,                st thomas,north atlantic,,
  18/05/1892,,,,,,,,,
  18/05/1892,   31 25 N,   69 27 W,,,,,,,
   19/5/1892,,,,,,,,,
   19/5/1892,,,13.2,-59.6,making the passage from st thomas dwi to new york,                st thomas,north atlantic,,
  19/05/1892,,,,,,,,,
  19/05/1892,   34 08 N,   70 44 W,,,,,,,
   20/5/1892,,,,,,,,,
   20/5/1892,   36 04 N,   71 59 W,,,,,,,
   21/5/1892,,,,,,,,,
   21/5/1892,   36 04 N,   71 59 W,,,,,,,
  21/05/1892,,,,,,,,,
  21/05/1892,   37 53 N,   73 01 W,,,,,,,
   22/5/1892,,,,,,,,,
   22/5/1892,   37 53 N,   73 01 W,,,,,,,
  22/05/1892,,,,,,,,,
  22/05/1892,   38 22 N,   73 39 W,,,,,,,
   23/5/1892,,,,,,,,,
   23/5/1892,,,13.2,-59.6,making passage from st thomas dwi to new york,                st thomas,north atlantic,,
  23/05/1892,,,,,,,,,
  23/05/1892,,,40.7,-74,34th st north river new york,                 new york,,,
   24/5/1892,,,,,,,,,
   24/5/1892,,,40.7,-74,34th st north river new york,                 new york,,,
   25/5/1892,,,,,,,,,
   25/5/1892,,,40.7,-74,34th st north river new york,                 new york,,,
   26/5/1892,,,,,,,,,
   26/5/1892,,,40.7,-74,at anchor off 34th street north river new york,                 new york,,,
  26/05/1892,,,,,,,,,
  27/05/1892,,,,,,,,,
  27/05/1892,,,,,,,,,
  27/05/1892,,,40.7,-74,at anchor off 34th street north river new york,                 new york,,,
  27/05/1892,,,,,,,,,
  27/05/1892,,,40.7,-74,34th st north river new york,                 new york,,,
   28/5/1892,,,,,,,,,
   28/5/1892,,,40.7,-74,at anchor off 34th street north river new york,                 new york,,,
  28/05/1892,,,,,,,,,
  28/05/1892,,,40.7,-74,riverside park north river new york,                 new york,,,
   29/5/1892,,,,,,,,,
   29/5/1892,,,40.7,-74,moored off riverside park north river new york,                 new york,,,
  29/05/1892,,,,,,,,,
  29/05/1892,,,40.7,-74,riverside park north river new york,                 new york,,,
   30/5/1892,,,,,,,,,
   30/5/1892,,,40.7,-74,moored off riverside park north river new york,                 new york,,,
  30/05/1892,,,,,,,,,
  30/05/1892,,,40.7,-74,riverside park north river new york,                 new york,,,
   31/5/1892,,,,,,,,,
   31/5/1892,,,40.7,-74,moored off riverside park north river new york,                 new york,,,
  31/05/1892,,,,,,,,,
  31/05/1892,,,67.8,-176,east river off 26th st new york ny,               east river,east river,40.700357N,74.003842W
    1/6/1892,,,,,,,,,
    1/6/1892,,,67.8,-176,moored in east river off 26th street new york ny,               east river,east river,,
  01/06/1892,,,,,,,,,
  01/06/1892,,,67.8,-176,   east river off 26th st,               east river,east river,,
    2/6/1892,,,,,,,,,
    2/6/1892,,,67.8,-176,moored in east river off 26th street,               east river,east river,,
  02/06/1892,,,,,,,,,
  02/06/1892,,,67.8,-176,moored in east river off 26th street new york ny,               east river,east river,,
    3/6/1892,,,,,,,,,
    3/6/1892,,,67.8,-176,moored in east river off 26th street new york,               east river,east river,,
  03/06/1892,,,,,,,,,
  03/06/1892,,,67.8,-176,moored in east river off 26th street new york,               east river,east river,,
  03/06/1892,,,,,,,,,
  03/06/1892,,,67.8,-176,moored in east river off 26th street ny,               east river,east river,,
    4/6/1892,,,,,,,,,
    4/6/1892,,,67.8,-176,moored in east river off 26th street ny,               east river,east river,,
  04/06/1892,,,,,,,,,
  04/06/1892,,,67.8,-176,east river foot of 26th st ny,               east river,east river,,
    5/6/1892,,,,,,,,,
    5/6/1892,,,67.8,-176,moored in east river off 26th street ny,               east river,east river,,
  05/06/1892,,,,,,,,,
  05/06/1892,,,67.8,-176,moored in east river off 26th street new york,               east river,east river,,
    6/6/1892,,,,,,,,,
    6/6/1892,,,67.8,-176,moored in east river off 26th street new york,               east river,east river,,
  06/06/1892,,,,,,,,,
  06/06/1892,,,67.8,-176, 26th east river new york,               east river,east river,,
  07/06/1892,,,,,,,,,
  07/06/1892,,,,,,,,,
  07/06/1892,,,,,,,,,
  07/06/1892,,,,,,,,,
    7/6/1892,,,,,,,,,
    7/6/1892,,,67.8,-176,26th st east river new york,               east river,east river,,
    8/6/1892,,,,,,,,,
    8/6/1892,,,67.8,-176,moored off 26th street east river new york,               east river,east river,,
  08/06/1892,,,,,,,,,
  08/06/1892,,,67.8,-176,26th st east river new york,               east river,east river,,
    9/6/1892,,,,,,,,,
    9/6/1892,,,67.8,-176,moored off 26th street east river new york,               east river,east river,,
  09/06/1892,,,,,,,,,
  09/06/1892,,,67.8,-176,26th st east river new york,               east river,east river,,
   10/6/1892,,,,,,,,,
   10/6/1892,,,67.8,-176,moored off 26th street east river new york,               east river,east river,,
  10/06/1892,,,,,,,,,
  10/06/1892,,,67.8,-176,26th st east river new york,               east river,east river,,
   11/6/1892,,,,,,,,,
   11/6/1892,,,67.8,-176,moored off 26th street east river new york  making passage to newport ri,               east river,east river,,
  11/06/1892,,,,,,,,,
