  28/04/1892,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  02/09/1892,   65 17 N,  167 13 W,,,                   at sea,,,,
  03/09/1892,,,55,166.3,        at sea bering sea,                  behring,cape prince of wales,65 38 24N,168 7 12W
  03/09/1892,   65 16 N,  166 24 W,,,reindeer station port clarence,,,,
  04/09/1892,,,,,off reindeer station port clarence alaska,,,,
  04/09/1892,   64 28 N,  166 10 W,,,                   at sea,,,,
  05/09/1892,,,55,166.3,        at sea bering sea,                  behring,sledge island,64 29 9.02N,166 12 35.12W
  05/09/1892,   63 30 N,  161 40 W,63.5,-162,       st michaels alaska,               st michael,,,
  06/09/1892,,,,,,,,,
  06/09/1892,   63 30 N,  161 40 W,,,,,,,
  07/09/1892,,,,,,,,,
  07/09/1892,   63 30 N,  161 40 W,,,,,,,
  08/09/1892,,,,,,,,,
  08/09/1892,   63 30 N,  161 40 W,,,,,,,
  09/09/1892,,,,,,,,,
  09/09/1892,   63 30 N,  161 40 W,,,,,,,
  10/09/1892,,,,,,,,,
  10/09/1892,   63 30 N,  161 40 W,,,,,,,
  11/09/1892,,,,,,,,,
  11/09/1892,   63 30 N,  161 40 W,,,,,,,
  12/09/1892,,,63.5,-162,       st michaels alaska,               st michael,,,
  12/09/1892,   63 30 N,  161 40 W,,,,,,,
  13/09/1892,,,63.5,-162,       st michaels alaska,               st michael,,,
  13/09/1892,   63 30 N,  161 46 W,,,,,,,
  14/09/1892,,,63.5,-162,       st michaels alaska,               st michael,,,
  14/09/1892,   62 33 N,  161 42 W,,,,,,,
  15/09/1892,,,63.5,-162,       st michaels alaska,               st michael,,,
  15/09/1892,   63 36 N,  166 10 W,,,,,,,
  16/09/1892,,,4,9.7,      norton sound alaska,                    duala,norton sound,63 50 57N,164 16 08W
  16/09/1892,   59 20 N,  169 19 W,,,,,,,
  17/09/1892,,,,,,,,,
  17/09/1892,   55 38 N,  167 40 W,,,                   at sea,,,,
  18/09/1892,,,,,,,,,
  18/09/1892,   53 54 N,  166 31 W,53.9,-166.5,             dutch harbor,             dutch harbor,,,
  19/09/1892,,,55,166.3,               bering sea,                  behring,unalaska bay,53 56 55N,166 29 54W
  19/09/1892,,,43.1,16.7,         at nac cos wharf,                     hvar,unalaska bay,,
  20/09/1892,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  20/09/1892,,,43.1,16.7,         at nac cos wharf,                     hvar,unalaska bay,,
  21/09/1892,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  21/09/1892,,,43.1,16.7,         at nac cos wharf,                     hvar,unalaska bay,,
  22/09/1892,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
